Name,100H.3
295,1.97046E-07
296,1.71737E-07
297,1.86149E-07
298,2.52917E-07
299,1.57878E-07
300,2.39336E-07
301,3.14774E-07
302,1.09858E-06
303,5.33927E-07
304,2.4376E-06
305,4.24043E-06
306,2.18239E-05
307,3.42111E-05
308,3.54452E-05
309,3.20948E-05
310,3.03739E-05
311,3.48579E-05
312,4.59045E-05
313,5.97E-05
314,6.66609E-05
315,5.59779E-05
316,3.37272E-05
317,1.32566E-05
318,7.80629E-07
319,4.23373E-07
320,8.2181E-08
321,5.88307E-07
322,7.76046E-08
323,1.05766E-07
324,1.33213E-07
325,2.47957E-07
326,1.23659E-07
327,3.68201E-07
328,6.11491E-07
329,1.70202E-06
330,8.48843E-07
331,6.58114E-06
332,1.21406E-05
333,5.29361E-05
334,0.000100518
335,0.000132959
336,0.000128439
337,9.53906E-05
338,6.29846E-05
339,3.80812E-05
340,1.62693E-05
341,1.10221E-06
342,5.66246E-07
343,2.03592E-08
344,7.75221E-07
345,6.41766E-08
346,9.84396E-08
347,1.32639E-07
348,2.974E-07
349,1.48562E-07
350,4.81698E-07
351,8.15949E-07
352,7.52561E-06
353,2.53649E-05
354,5.13828E-05
355,7.05461E-05
356,7.46465E-05
357,6.51253E-05
358,4.65072E-05
359,2.5732E-05
360,8.97527E-06
361,1.08992E-06
362,2.30007E-08
363,1.88359E-07
364,1.00265E-07
365,6.30227E-08
366,8.4832E-08
367,8.82326E-08
368,8.23582E-08
369,8.65954E-08
370,7.63137E-08
371,5.05255E-08
372,9.71091E-08
373,6.98988E-07
374,3.12952E-06
375,6.51776E-06
376,6.35139E-06
377,4.54758E-06
378,1.12325E-05
379,2.37666E-05
380,2.63037E-05
381,1.73431E-05
382,7.27308E-06
383,1.07795E-06
384,6.58825E-07
385,2.52714E-07
386,2.62288E-06
387,1.53952E-05
388,4.79065E-05
389,8.25034E-05
390,9.64289E-05
391,8.97461E-05
392,6.81049E-05
393,4.00649E-05
394,1.44836E-05
395,7.22826E-06
396,3.90237E-06
397,5.31071E-07
398,5.7588E-07
399,2.89933E-07
400,1.91055E-07
401,9.06391E-08
402,5.60379E-08
403,1.11354E-07
404,1.57765E-07
405,7.93143E-08
406,7.73492E-07
407,1.47555E-06
408,3.48314E-06
409,2.66734E-06
410,3.36882E-07
411,1.82536E-07
412,2.66327E-08
413,1.88252E-07
414,6.17207E-08
415,3.04609E-08
416,6.46254E-08
417,6.77448E-08
418,6.40373E-08
419,7.44422E-08
420,5.25483E-08
421,1.58643E-08
422,1.24397E-07
423,2.42078E-07
424,1.21367E-07
425,8.07244E-07
426,1.49508E-06
427,5.28819E-06
428,7.15136E-06
429,6.04863E-06
430,3.25746E-06
431,5.19275E-07
432,2.59475E-07
433,2.23996E-07
434,1.8856E-07
435,7.56288E-08
436,3.27216E-08
437,6.40217E-08
438,7.22258E-08
439,6.3372E-08
440,6.15315E-08
441,6.33864E-08
442,6.32191E-08
443,6.22282E-08
444,6.18057E-08
445,6.15603E-08
446,6.10575E-08
447,6.05293E-08
448,6.00492E-08
449,5.95824E-08
450,5.91128E-08
451,5.85928E-08
452,5.80845E-08
453,5.75849E-08
454,5.70932E-08
455,5.66099E-08
456,5.60243E-08
457,5.54508E-08
458,5.48888E-08
459,5.43381E-08
460,5.37983E-08
461,5.33136E-08
462,5.28376E-08
463,5.23699E-08
464,5.19105E-08
465,5.14591E-08
466,5.10722E-08
467,5.0691E-08
468,5.03155E-08
469,4.99455E-08
470,4.95809E-08
471,4.92709E-08
472,4.89648E-08
473,4.86624E-08
474,4.83637E-08
475,4.80687E-08
476,4.78076E-08
477,4.75493E-08
478,4.72937E-08
479,4.70409E-08
480,4.67908E-08
481,4.67491E-08
482,4.67075E-08
483,4.6666E-08
484,4.6625E-08
485,4.65832E-08
486,4.67101E-08
487,4.68409E-08
488,4.69754E-08
489,4.70965E-08
490,4.72109E-08
491,4.75824E-08
492,4.79718E-08
493,4.81276E-08
494,4.82997E-08
495,4.94336E-08
496,5.02251E-08
497,4.7254E-08
498,4.64658E-08
499,6.02208E-08
500,6.157E-08
