dataset,param_set,channel,wavelength_nm,irradiance_mean,irradiance_std,n_curves
air,1H.1A-CONT,bulk,354.0,4.36421e-05,,1
air,1H.1A-CONT,bulk,355.0,5.081e-05,,1
air,1H.1A-CONT,bulk,356.0,3.89054e-05,,1
air,1H.1A-CONT,bulk,357.0,3.54943e-05,,1
air,1H.1A-CONT,bulk,358.0,4.01411e-05,,1
air,1H.1A-CONT,bulk,359.0,2.85554e-05,,1
air,1H.1A-CONT,bulk,360.0,5.84941e-06,,1
air,1H.1A-CONT,bulk,361.0,2.88438e-06,,1
air,1H.1A-CONT,bulk,362.0,1.99872e-06,,1
air,1H.1A-CONT,bulk,363.0,1.13682e-06,,1
air,1H.1A-CONT,bulk,364.0,2.17376e-07,,1
air,1H.1A-CONT,bulk,365.0,1.39385e-07,,1
air,1H.1A-CONT,bulk,366.0,6.28767e-08,,1
air,1H.1A-CONT,bulk,367.0,4.39753e-07,,1
air,1H.1A-CONT,bulk,368.0,4.7489e-08,,1
air,1H.1A-CONT,bulk,369.0,2.84021e-07,,1
air,1H.1A-CONT,bulk,370.0,5.11335e-07,,1
air,1H.1A-CONT,bulk,371.0,5.59094e-06,,1
air,1H.1A-CONT,bulk,372.0,7.34765e-06,,1
air,1H.1A-CONT,bulk,373.0,2.86621e-06,,1
air,1H.1A-CONT,bulk,374.0,3.14493e-06,,1
air,1H.1A-CONT,bulk,375.0,3.4131e-06,,1
air,1H.1A-CONT,bulk,376.0,1.19656e-05,,1
air,1H.1A-CONT,bulk,377.0,2.03229e-05,,1
air,1H.1A-CONT,bulk,378.0,1.96559e-05,,1
air,1H.1A-CONT,bulk,379.0,1.05806e-05,,1
air,1H.1A-CONT,bulk,380.0,3.42111e-06,,1
air,1H.1A-CONT,bulk,381.0,7.98271e-07,,1
air,1H.1A-CONT,bulk,382.0,3.92636e-07,,1
air,1H.1A-CONT,bulk,383.0,2.89073e-06,,1
air,1H.1A-CONT,bulk,384.0,5.31003e-06,,1
air,1H.1A-CONT,bulk,385.0,1.16167e-05,,1
air,1H.1A-CONT,bulk,386.0,7.56499e-06,,1
air,1H.1A-CONT,bulk,387.0,5.18641e-06,,1
air,1H.1A-CONT,bulk,388.0,2.1826e-05,,1
air,1H.1A-CONT,bulk,389.0,4.4134e-05,,1
air,1H.1A-CONT,bulk,390.0,5.26455e-05,,1
air,1H.1A-CONT,bulk,391.0,5.2547e-05,,1
air,1H.1A-CONT,bulk,392.0,5.11721e-05,,1
air,1H.1A-CONT,bulk,393.0,4.05336e-05,,1
air,1H.1A-CONT,bulk,394.0,1.66383e-05,,1
air,1H.1A-CONT,bulk,395.0,8.30356e-06,,1
air,1H.1A-CONT,bulk,396.0,4.51112e-06,,1
air,1H.1A-CONT,bulk,397.0,6.66904e-07,,1
air,1H.1A-CONT,bulk,398.0,3.9736e-07,,1
air,1H.1A-CONT,bulk,399.0,4.53776e-07,,1
air,1H.1A-CONT,bulk,400.0,3.31899e-06,,1
air,1H.1A-CONT,bulk,401.0,6.25696e-06,,1
air,1H.1A-CONT,bulk,402.0,7.07537e-06,,1
air,1H.1A-CONT,bulk,403.0,4.89703e-06,,1
air,1H.1A-CONT,bulk,404.0,1.17404e-06,,1
air,1H.1A-CONT,bulk,405.0,5.90231e-07,,1
air,1H.1A-CONT,bulk,406.0,4.17713e-07,,1
air,1H.1A-CONT,bulk,407.0,2.43235e-07,,1
air,1H.1A-CONT,bulk,408.0,1.03727e-07,,1
air,1H.1A-CONT,bulk,409.0,1.04333e-08,,1
air,1H.1A-CONT,bulk,410.0,5.31699e-08,,1
air,1H.1A-CONT,bulk,411.0,7.42833e-08,,1
air,1H.1A-CONT,bulk,412.0,6.22572e-08,,1
air,1H.1A-CONT,bulk,413.0,5.83095e-08,,1
air,1H.1A-CONT,bulk,414.0,6.19443e-08,,1
air,1H.1A-CONT,bulk,415.0,6.2469e-08,,1
air,1H.1A-CONT,bulk,416.0,6.27002e-08,,1
air,1H.1A-CONT,bulk,417.0,6.53187e-08,,1
air,1H.1A-CONT,bulk,418.0,6.16545e-08,,1
air,1H.1A-CONT,bulk,419.0,5.33503e-08,,1
air,1H.1A-CONT,bulk,420.0,7.30169e-08,,1
air,1H.1A-CONT,bulk,421.0,1.0222e-07,,1
air,1H.1A-CONT,bulk,422.0,1.67162e-08,,1
air,1H.1A-CONT,bulk,423.0,1.72861e-07,,1
air,1H.1A-CONT,bulk,424.0,3.29854e-07,,1
air,1H.1A-CONT,bulk,425.0,2.08635e-06,,1
air,1H.1A-CONT,bulk,426.0,6.2829e-06,,1
air,1H.1A-CONT,bulk,427.0,1.03005e-05,,1
air,1H.1A-CONT,bulk,428.0,8.18172e-06,,1
air,1H.1A-CONT,bulk,429.0,1.75632e-06,,1
air,1H.1A-CONT,bulk,430.0,8.79517e-07,,1
air,1H.1A-CONT,bulk,431.0,6.42902e-07,,1
air,1H.1A-CONT,bulk,432.0,4.06583e-07,,1
air,1H.1A-CONT,bulk,433.0,1.21826e-07,,1
air,1H.1A-CONT,bulk,434.0,8.94998e-08,,1
air,1H.1A-CONT,bulk,435.0,5.72137e-08,,1
air,1H.1A-CONT,bulk,436.0,8.80796e-08,,1
air,1H.1A-CONT,bulk,437.0,6.46901e-08,,1
air,1H.1A-CONT,bulk,438.0,5.81927e-08,,1
air,1H.1A-CONT,bulk,439.0,6.41724e-08,,1
air,1H.1A-CONT,bulk,440.0,6.50284e-08,,1
air,1H.1A-CONT,bulk,441.0,6.29536e-08,,1
air,1H.1A-CONT,bulk,442.0,6.23669e-08,,1
air,1H.1A-CONT,bulk,443.0,6.23914e-08,,1
air,1H.1A-CONT,bulk,444.0,6.20094e-08,,1
air,1H.1A-CONT,bulk,445.0,6.15066e-08,,1
air,1H.1A-CONT,bulk,446.0,6.10099e-08,,1
air,1H.1A-CONT,bulk,447.0,6.05457e-08,,1
air,1H.1A-CONT,bulk,448.0,6.00599e-08,,1
air,1H.1A-CONT,bulk,449.0,5.95777e-08,,1
air,1H.1A-CONT,bulk,450.0,5.91104e-08,,1
air,1H.1A-CONT,bulk,451.0,5.85942e-08,,1
air,1H.1A-CONT,bulk,452.0,5.8085e-08,,1
air,1H.1A-CONT,bulk,453.0,5.75845e-08,,1
air,1H.1A-CONT,bulk,454.0,5.70931e-08,,1
air,1H.1A-CONT,bulk,455.0,5.661e-08,,1
air,1H.1A-CONT,bulk,456.0,5.60244e-08,,1
air,1H.1A-CONT,bulk,457.0,5.54507e-08,,1
air,1H.1A-CONT,bulk,458.0,5.48888e-08,,1
air,1H.1A-CONT,bulk,459.0,5.43381e-08,,1
air,1H.1A-CONT,bulk,460.0,5.37983e-08,,1
air,1H.1A-CONT,bulk,461.0,5.33136e-08,,1
air,1H.1A-CONT,bulk,462.0,5.28376e-08,,1
air,1H.1A-CONT,bulk,463.0,5.23699e-08,,1
air,1H.1A-CONT,bulk,464.0,5.19105e-08,,1
air,1H.1A-CONT,bulk,465.0,5.14591e-08,,1
air,1H.1A-CONT,bulk,466.0,5.10722e-08,,1
air,1H.1A-CONT,bulk,467.0,5.0691e-08,,1
air,1H.1A-CONT,bulk,468.0,5.03155e-08,,1
air,1H.1A-CONT,bulk,469.0,4.99455e-08,,1
air,1H.1A-CONT,bulk,470.0,4.95809e-08,,1
air,1H.1A-CONT,bulk,471.0,4.92709e-08,,1
air,1H.1A-CONT,bulk,472.0,4.89648e-08,,1
air,1H.1A-CONT,bulk,473.0,4.86624e-08,,1
air,1H.1A-CONT,bulk,474.0,4.83637e-08,,1
air,1H.1A-CONT,bulk,475.0,4.80687e-08,,1
air,1H.1A-CONT,bulk,476.0,4.78076e-08,,1
air,1H.1A-CONT,bulk,477.0,4.75493e-08,,1
air,1H.1A-CONT,bulk,478.0,4.72937e-08,,1
air,1H.1A-CONT,bulk,479.0,4.70409e-08,,1
air,1H.1A-CONT,bulk,480.0,4.67908e-08,,1
air,1H.1A-CONT,bulk,481.0,4.67491e-08,,1
air,1H.1A-CONT,bulk,482.0,4.67076e-08,,1
air,1H.1A-CONT,bulk,483.0,4.66661e-08,,1
air,1H.1A-CONT,bulk,484.0,4.66246e-08,,1
air,1H.1A-CONT,bulk,485.0,4.65833e-08,,1
air,1H.1A-CONT,bulk,486.0,4.67115e-08,,1
air,1H.1A-CONT,bulk,487.0,4.68404e-08,,1
air,1H.1A-CONT,bulk,488.0,4.697e-08,,1
air,1H.1A-CONT,bulk,489.0,4.71003e-08,,1
air,1H.1A-CONT,bulk,490.0,4.72314e-08,,1
air,1H.1A-CONT,bulk,491.0,4.75611e-08,,1
air,1H.1A-CONT,bulk,492.0,4.78955e-08,,1
air,1H.1A-CONT,bulk,493.0,4.82346e-08,,1
air,1H.1A-CONT,bulk,494.0,4.85786e-08,,1
air,1H.1A-CONT,bulk,495.0,4.89274e-08,,1
air,1H.1A-CONT,bulk,496.0,4.92343e-08,,1
air,1H.1A-CONT,bulk,497.0,4.95454e-08,,1
air,1H.1A-CONT,bulk,498.0,4.98602e-08,,1
air,1H.1A-CONT,bulk,499.0,5.01775e-08,,1
air,1H.1A-CONT,bulk,500.0,5.05002e-08,,1
air,1H.9A,bulk,200.0,0.001302779,,1
air,1H.9A,bulk,201.0,0.002106126,,1
air,1H.9A,bulk,202.0,0.001170521,,1
air,1H.9A,bulk,203.0,3.19939e-05,,1
air,1H.9A,bulk,204.0,2.78676e-05,,1
air,1H.9A,bulk,205.0,2.45564e-05,,1
air,1H.9A,bulk,206.0,5.05826e-05,,1
air,1H.9A,bulk,207.0,9.24797e-06,,1
air,1H.9A,bulk,208.0,4.69394e-06,,1
air,1H.9A,bulk,209.0,1.2615e-05,,1
air,1H.9A,bulk,210.0,1.20936e-05,,1
air,1H.9A,bulk,211.0,9.00322e-06,,1
air,1H.9A,bulk,212.0,8.14302e-06,,1
air,1H.9A,bulk,213.0,7.77395e-06,,1
air,1H.9A,bulk,214.0,7.10394e-06,,1
air,1H.9A,bulk,215.0,6.48544e-06,,1
air,1H.9A,bulk,216.0,5.62563e-06,,1
air,1H.9A,bulk,217.0,4.97458e-06,,1
air,1H.9A,bulk,218.0,4.44579e-06,,1
air,1H.9A,bulk,219.0,4.01796e-06,,1
air,1H.9A,bulk,220.0,3.66802e-06,,1
air,1H.9A,bulk,221.0,3.28952e-06,,1
air,1H.9A,bulk,222.0,2.98127e-06,,1
air,1H.9A,bulk,223.0,2.72589e-06,,1
air,1H.9A,bulk,224.0,2.51092e-06,,1
air,1H.9A,bulk,225.0,2.32736e-06,,1
air,1H.9A,bulk,226.0,2.23716e-06,,1
air,1H.9A,bulk,227.0,2.15373e-06,,1
air,1H.9A,bulk,228.0,2.07623e-06,,1
air,1H.9A,bulk,229.0,2.00402e-06,,1
air,1H.9A,bulk,230.0,1.93697e-06,,1
air,1H.9A,bulk,231.0,1.84433e-06,,1
air,1H.9A,bulk,232.0,1.759e-06,,1
air,1H.9A,bulk,233.0,1.68062e-06,,1
air,1H.9A,bulk,234.0,1.61328e-06,,1
air,1H.9A,bulk,235.0,1.55212e-06,,1
air,1H.9A,bulk,236.0,1.39552e-06,,1
air,1H.9A,bulk,237.0,1.26698e-06,,1
air,1H.9A,bulk,238.0,1.21048e-06,,1
air,1H.9A,bulk,239.0,1.14489e-06,,1
air,1H.9A,bulk,240.0,9.14621e-07,,1
air,1H.9A,bulk,241.0,7.79091e-07,,1
air,1H.9A,bulk,242.0,1.20343e-06,,1
air,1H.9A,bulk,243.0,1.1147e-06,,1
air,1H.9A,bulk,244.0,5.129e-07,,1
air,1H.9A,bulk,245.0,3.505e-06,,1
air,1H.9A,bulk,246.0,6.15198e-06,,1
air,1H.9A,bulk,247.0,1.13561e-05,,1
air,1H.9A,bulk,248.0,7.36583e-06,,1
air,1H.9A,bulk,249.0,7.30649e-07,,1
air,1H.9A,bulk,250.0,6.10084e-07,,1
air,1H.9A,bulk,251.0,5.25146e-07,,1
air,1H.9A,bulk,252.0,7.97416e-07,,1
air,1H.9A,bulk,253.0,4.65317e-07,,1
air,1H.9A,bulk,254.0,4.19613e-07,,1
air,1H.9A,bulk,255.0,5.08081e-07,,1
air,1H.9A,bulk,256.0,5.18255e-07,,1
air,1H.9A,bulk,257.0,5.03893e-07,,1
air,1H.9A,bulk,258.0,5.13921e-07,,1
air,1H.9A,bulk,259.0,5.09739e-07,,1
air,1H.9A,bulk,260.0,4.99906e-07,,1
air,1H.9A,bulk,261.0,5.57873e-07,,1
air,1H.9A,bulk,262.0,5.91102e-07,,1
air,1H.9A,bulk,263.0,3.16057e-07,,1
air,1H.9A,bulk,264.0,2.21553e-07,,1
air,1H.9A,bulk,265.0,1.27072e-06,,1
air,1H.9A,bulk,266.0,1.29491e-06,,1
air,1H.9A,bulk,267.0,6.18546e-07,,1
air,1H.9A,bulk,268.0,7.40388e-06,,1
air,1H.9A,bulk,269.0,1.36329e-05,,1
air,1H.9A,bulk,270.0,2.70994e-05,,1
air,1H.9A,bulk,271.0,1.7618e-05,,1
air,1H.9A,bulk,272.0,1.06975e-06,,1
air,1H.9A,bulk,273.0,7.00113e-07,,1
air,1H.9A,bulk,274.0,3.62847e-07,,1
air,1H.9A,bulk,275.0,1.01236e-06,,1
air,1H.9A,bulk,276.0,2.38028e-07,,1
air,1H.9A,bulk,277.0,1.18548e-07,,1
air,1H.9A,bulk,278.0,2.86601e-07,,1
air,1H.9A,bulk,279.0,2.91396e-07,,1
air,1H.9A,bulk,280.0,2.26878e-07,,1
air,1H.9A,bulk,281.0,2.04795e-07,,1
air,1H.9A,bulk,282.0,2.5304e-07,,1
air,1H.9A,bulk,283.0,2.89138e-07,,1
air,1H.9A,bulk,284.0,1.00965e-07,,1
air,1H.9A,bulk,285.0,3.99284e-07,,1
air,1H.9A,bulk,286.0,6.99626e-07,,1
air,1H.9A,bulk,287.0,9.82077e-07,,1
air,1H.9A,bulk,288.0,4.906e-07,,1
air,1H.9A,bulk,289.0,5.41165e-06,,1
air,1H.9A,bulk,290.0,1.03239e-05,,1
air,1H.9A,bulk,291.0,2.39402e-05,,1
air,1H.9A,bulk,292.0,1.69184e-05,,1
air,1H.9A,bulk,293.0,1.546e-06,,1
air,1H.9A,bulk,294.0,2.23192e-06,,1
air,1H.9A,bulk,295.0,1.62613e-05,,1
air,1H.9A,bulk,296.0,3.01152e-05,,1
air,1H.9A,bulk,297.0,3.16453e-05,,1
air,1H.9A,bulk,298.0,1.55509e-05,,1
air,1H.9A,bulk,299.0,7.59452e-06,,1
air,1H.9A,bulk,300.0,3.97751e-06,,1
air,1H.9A,bulk,301.0,5.17386e-07,,1
air,1H.9A,bulk,302.0,6.35202e-07,,1
air,1H.9A,bulk,303.0,1.94756e-07,,1
air,1H.9A,bulk,304.0,6.88456e-07,,1
air,1H.9A,bulk,305.0,3.3511e-07,,1
air,1H.9A,bulk,306.0,2.28558e-06,,1
air,1H.9A,bulk,307.0,4.1654e-06,,1
air,1H.9A,bulk,308.0,1.8432e-05,,1
air,1H.9A,bulk,309.0,3.0797e-05,,1
air,1H.9A,bulk,310.0,4.38468e-05,,1
air,1H.9A,bulk,311.0,7.08705e-05,,1
air,1H.9A,bulk,312.0,0.000109794,,1
air,1H.9A,bulk,313.0,0.000146078,,1
air,1H.9A,bulk,314.0,0.000164827,,1
air,1H.9A,bulk,315.0,0.000153927,,1
air,1H.9A,bulk,316.0,0.000122397,,1
air,1H.9A,bulk,317.0,8.84249e-05,,1
air,1H.9A,bulk,318.0,5.81437e-05,,1
air,1H.9A,bulk,319.0,3.2988e-05,,1
air,1H.9A,bulk,320.0,1.4311e-05,,1
air,1H.9A,bulk,321.0,3.25308e-06,,1
air,1H.9A,bulk,322.0,1.55294e-07,,1
air,1H.9A,bulk,323.0,3.60295e-06,,1
air,1H.9A,bulk,324.0,6.187e-06,,1
air,1H.9A,bulk,325.0,3.23434e-06,,1
air,1H.9A,bulk,326.0,1.61301e-06,,1
air,1H.9A,bulk,327.0,1.32482e-06,,1
air,1H.9A,bulk,328.0,1.03811e-06,,1
air,1H.9A,bulk,329.0,2.68219e-06,,1
air,1H.9A,bulk,330.0,1.63389e-06,,1
air,1H.9A,bulk,331.0,5.83346e-07,,1
air,1H.9A,bulk,332.0,6.2539e-05,,1
air,1H.9A,bulk,333.0,0.000175549,,1
air,1H.9A,bulk,334.0,0.000277955,,1
air,1H.9A,bulk,335.0,0.000332147,,1
air,1H.9A,bulk,336.0,0.000327229,,1
air,1H.9A,bulk,337.0,0.00027364,,1
air,1H.9A,bulk,338.0,0.000201489,,1
air,1H.9A,bulk,339.0,0.000129995,,1
air,1H.9A,bulk,340.0,7.12731e-05,,1
air,1H.9A,bulk,341.0,3.15799e-05,,1
air,1H.9A,bulk,342.0,1.15358e-05,,1
air,1H.9A,bulk,343.0,5.62897e-06,,1
air,1H.9A,bulk,344.0,5.87149e-06,,1
air,1H.9A,bulk,345.0,6.59467e-06,,1
air,1H.9A,bulk,346.0,4.03493e-06,,1
air,1H.9A,bulk,347.0,2.01559e-06,,1
air,1H.9A,bulk,348.0,2.8453e-06,,1
air,1H.9A,bulk,349.0,3.67347e-06,,1
air,1H.9A,bulk,350.0,2.21178e-05,,1
air,1H.9A,bulk,351.0,3.88969e-05,,1
air,1H.9A,bulk,352.0,5.28323e-05,,1
air,1H.9A,bulk,353.0,8.62707e-05,,1
air,1H.9A,bulk,354.0,0.000142925,,1
air,1H.9A,bulk,355.0,0.000197465,,1
air,1H.9A,bulk,356.0,0.000222106,,1
air,1H.9A,bulk,357.0,0.000193533,,1
air,1H.9A,bulk,358.0,0.00013039,,1
air,1H.9A,bulk,359.0,8.52649e-05,,1
air,1H.9A,bulk,360.0,6.23392e-05,,1
air,1H.9A,bulk,361.0,3.31867e-05,,1
air,1H.9A,bulk,362.0,4.01116e-06,,1
air,1H.9A,bulk,363.0,1.97867e-06,,1
air,1H.9A,bulk,364.0,1.58895e-06,,1
air,1H.9A,bulk,365.0,1.20943e-06,,1
air,1H.9A,bulk,366.0,1.13299e-07,,1
air,1H.9A,bulk,367.0,4.73454e-07,,1
air,1H.9A,bulk,368.0,8.02558e-07,,1
air,1H.9A,bulk,369.0,6.0852e-07,,1
air,1H.9A,bulk,370.0,4.22045e-07,,1
air,1H.9A,bulk,371.0,6.99299e-06,,1
air,1H.9A,bulk,372.0,2.09092e-05,,1
air,1H.9A,bulk,373.0,3.73956e-05,,1
air,1H.9A,bulk,374.0,3.91759e-05,,1
air,1H.9A,bulk,375.0,2.59099e-05,,1
air,1H.9A,bulk,376.0,2.71437e-05,,1
air,1H.9A,bulk,377.0,5.07273e-05,,1
air,1H.9A,bulk,378.0,7.24947e-05,,1
air,1H.9A,bulk,379.0,7.96838e-05,,1
air,1H.9A,bulk,380.0,7.37338e-05,,1
air,1H.9A,bulk,381.0,5.70074e-05,,1
air,1H.9A,bulk,382.0,3.12929e-05,,1
air,1H.9A,bulk,383.0,6.74091e-06,,1
air,1H.9A,bulk,384.0,3.56975e-06,,1
air,1H.9A,bulk,385.0,4.97053e-07,,1
air,1H.9A,bulk,386.0,6.01816e-06,,1
air,1H.9A,bulk,387.0,1.60604e-05,,1
air,1H.9A,bulk,388.0,3.61465e-05,,1
air,1H.9A,bulk,389.0,5.71332e-05,,1
air,1H.9A,bulk,390.0,6.67466e-05,,1
air,1H.9A,bulk,391.0,6.35737e-05,,1
air,1H.9A,bulk,392.0,4.94247e-05,,1
air,1H.9A,bulk,393.0,3.10673e-05,,1
air,1H.9A,bulk,394.0,1.5657e-05,,1
air,1H.9A,bulk,395.0,8.36819e-06,,1
air,1H.9A,bulk,396.0,1.10349e-05,,1
air,1H.9A,bulk,397.0,1.82891e-05,,1
air,1H.9A,bulk,398.0,2.42466e-05,,1
air,1H.9A,bulk,399.0,2.396e-05,,1
air,1H.9A,bulk,400.0,1.70792e-05,,1
air,1H.9A,bulk,401.0,1.00977e-05,,1
air,1H.9A,bulk,402.0,6.79412e-06,,1
air,1H.9A,bulk,403.0,6.73925e-06,,1
air,1H.9A,bulk,404.0,9.39866e-06,,1
air,1H.9A,bulk,405.0,1.41532e-05,,1
air,1H.9A,bulk,406.0,1.68155e-05,,1
air,1H.9A,bulk,407.0,1.12226e-05,,1
air,1H.9A,bulk,408.0,1.70888e-06,,1
air,1H.9A,bulk,409.0,8.5935e-07,,1
air,1H.9A,bulk,410.0,7.07439e-07,,1
air,1H.9A,bulk,411.0,5.53328e-07,,1
air,1H.9A,bulk,412.0,9.66115e-08,,1
air,1H.9A,bulk,413.0,7.94762e-08,,1
air,1H.9A,bulk,414.0,6.21662e-08,,1
air,1H.9A,bulk,415.0,9.71605e-08,,1
air,1H.9A,bulk,416.0,5.97193e-08,,1
air,1H.9A,bulk,417.0,4.78719e-08,,1
air,1H.9A,bulk,418.0,6.82231e-08,,1
air,1H.9A,bulk,419.0,9.08338e-08,,1
air,1H.9A,bulk,420.0,4.06512e-08,,1
air,1H.9A,bulk,421.0,1.10939e-07,,1
air,1H.9A,bulk,422.0,1.81606e-07,,1
air,1H.9A,bulk,423.0,4.10033e-07,,1
air,1H.9A,bulk,424.0,2.05573e-07,,1
air,1H.9A,bulk,425.0,1.50441e-06,,1
air,1H.9A,bulk,426.0,2.80698e-06,,1
air,1H.9A,bulk,427.0,9.19075e-06,,1
air,1H.9A,bulk,428.0,9.31766e-06,,1
air,1H.9A,bulk,429.0,3.7053e-06,,1
air,1H.9A,bulk,430.0,1.52151e-07,,1
air,1H.9A,bulk,431.0,1.69179e-07,,1
air,1H.9A,bulk,432.0,1.86185e-07,,1
air,1H.9A,bulk,433.0,8.51946e-08,,1
air,1H.9A,bulk,434.0,3.30135e-08,,1
air,1H.9A,bulk,435.0,6.2236e-08,,1
air,1H.9A,bulk,436.0,7.29621e-08,,1
air,1H.9A,bulk,437.0,6.45066e-08,,1
air,1H.9A,bulk,438.0,6.21214e-08,,1
air,1H.9A,bulk,439.0,6.39303e-08,,1
air,1H.9A,bulk,440.0,6.368e-08,,1
air,1H.9A,bulk,441.0,6.32776e-08,,1
air,1H.9A,bulk,442.0,6.40807e-08,,1
air,1H.9A,bulk,443.0,6.11199e-08,,1
air,1H.9A,bulk,444.0,5.64996e-08,,1
air,1H.9A,bulk,445.0,6.78536e-08,,1
air,1H.9A,bulk,446.0,8.06611e-08,,1
air,1H.9A,bulk,447.0,3.04704e-08,,1
air,1H.9A,bulk,448.0,1.17643e-07,,1
air,1H.9A,bulk,449.0,2.03434e-07,,1
air,1H.9A,bulk,450.0,5.37292e-07,,1
air,1H.9A,bulk,451.0,5.02954e-07,,1
air,1H.9A,bulk,452.0,1.5787e-07,,1
air,1H.9A,bulk,453.0,9.73753e-08,,1
air,1H.9A,bulk,454.0,3.79136e-08,,1
air,1H.9A,bulk,455.0,7.60673e-08,,1
air,1H.9A,bulk,456.0,5.99194e-08,,1
air,1H.9A,bulk,457.0,4.74023e-08,,1
air,1H.9A,bulk,458.0,5.32167e-08,,1
air,1H.9A,bulk,459.0,6.81335e-08,,1
air,1H.9A,bulk,460.0,5.50839e-08,,1
air,1H.9A,bulk,461.0,4.4075e-09,,1
air,1H.9A,bulk,462.0,6.14051e-08,,1
air,1H.9A,bulk,463.0,2.37593e-07,,1
air,1H.9A,bulk,464.0,1.17754e-07,,1
air,1H.9A,bulk,465.0,3.55326e-07,,1
air,1H.9A,bulk,466.0,5.89455e-07,,1
air,1H.9A,bulk,467.0,3.88704e-06,,1
air,1H.9A,bulk,468.0,4.7898e-06,,1
air,1H.9A,bulk,469.0,1.85435e-06,,1
air,1H.9A,bulk,470.0,9.20408e-07,,1
air,1H.9A,bulk,471.0,5.61081e-07,,1
air,1H.9A,bulk,472.0,2.0622e-07,,1
air,1H.9A,bulk,473.0,1.31777e-07,,1
air,1H.9A,bulk,474.0,3.87489e-09,,1
air,1H.9A,bulk,475.0,3.03632e-08,,1
air,1H.9A,bulk,476.0,6.00546e-08,,1
air,1H.9A,bulk,477.0,5.11138e-08,,1
air,1H.9A,bulk,478.0,4.39966e-08,,1
air,1H.9A,bulk,479.0,4.6386e-08,,1
air,1H.9A,bulk,480.0,4.7661e-08,,1
air,1H.9A,bulk,481.0,4.68505e-08,,1
air,1H.9A,bulk,482.0,4.64799e-08,,1
air,1H.9A,bulk,483.0,4.66569e-08,,1
air,1H.9A,bulk,484.0,4.66834e-08,,1
air,1H.9A,bulk,485.0,4.65815e-08,,1
air,1H.9A,bulk,486.0,4.66956e-08,,1
air,1H.9A,bulk,487.0,4.68423e-08,,1
air,1H.9A,bulk,488.0,4.69777e-08,,1
air,1H.9A,bulk,489.0,4.70968e-08,,1
air,1H.9A,bulk,490.0,4.72152e-08,,1
air,1H.9A,bulk,491.0,4.75772e-08,,1
air,1H.9A,bulk,492.0,4.79527e-08,,1
air,1H.9A,bulk,493.0,4.81546e-08,,1
air,1H.9A,bulk,494.0,4.83702e-08,,1
air,1H.9A,bulk,495.0,4.93056e-08,,1
air,1H.9A,bulk,496.0,4.99744e-08,,1
air,1H.9A,bulk,497.0,4.78337e-08,,1
air,1H.9A,bulk,498.0,4.73246e-08,,1
air,1H.9A,bulk,499.0,5.76797e-08,,1
air,1H.9A,bulk,500.0,5.87692e-08,,1
