sample_id,dataset,param_set,trial,channel,normalize,total_irradiance,centroid_nm,peak_wavelength_nm,peak_irradiance,UVC_integral,UVC_frac,UVB_integral,UVB_frac,UVA_integral,UVA_frac,uva_uvb_ratio,uvb_uvc_ratio,uva_uvc_ratio
diameter__0.5mm__base,diameter,0.5mm,,Base,none,0.00220876778,330.06382312404065,335.0,0.000105,0.0003002045,0.1359149217578681,0.0005090935,0.23048756171189713,0.00132488683,0.599830748164934,2.602443028638158,1.6958223477662728,4.413281046753131
diameter__0.5mm__middle,diameter,0.5mm,,Middle,none,0.00435070253,349.16659343519854,390.0,0.000194,0.0003002045,0.06900138493265362,0.0006236270000000001,0.1433393792611236,0.0030953693000000003,0.7114642471316006,4.963494685124281,2.077340612815598,10.310869090903035
diameter__0.5mm__tip,diameter,0.5mm,,Tip,none,0.0009074845300000001,310.11041791533347,390.0,4.53e-05,0.0003002045,0.33080949600319903,6.362260000000001e-05,0.07010874334133277,0.0005231347000000001,0.57646679662958,8.222466544906998,0.2119308671255761,1.74259446477318
diameter__1mm__0_5_cm_below,diameter,1mm,,0.5 cm below,none,0.00052920395,276.2239786758961,200.0,3.16e-05,0.0003002045,0.5672756221868714,1.3382500000000001e-05,0.02528798207194032,0.00020588465000000001,0.38904594344014254,15.384617971231085,0.044577946033453865,0.6858146696668438
diameter__1mm__base,diameter,1mm,,Base,none,0.0017836945400000002,322.05656403478145,336.0,0.000174,0.0003002045,0.16830488251648737,0.00018479129999999998,0.10360030591336561,0.0012930556900000003,0.7249311252587005,6.997384021866832,0.6155513991295932,4.307249524907189
diameter__1mm__middle,diameter,1mm,,Middle,none,0.007250274899999999,348.1066184538741,336.0,0.000412,0.0003002045,0.0414059472420832,0.0007390163,0.10192941787627943,0.0058971322,0.813366704205933,7.97970518376929,2.461709601288455,19.643716866336117
diameter__1mm__tip,diameter,1mm,,Tip,none,0.0010672751,310.9929417916711,336.0,0.000104,0.0003002045,0.2812812741532151,7.145550000000001e-05,0.06695134178619927,0.0006899772,0.6464848659919078,9.656040472741775,0.23802274782689803,2.2983572864497366
