dataset,param_set,channel,wavelength_nm,irradiance_mean,irradiance_std,n_curves
air,5H..01A,bulk,288.0,5.053869333333333e-06,7.0801606707829255e-06,3
air,5H..01A,bulk,289.0,1.1422756333333333e-05,1.9142094763863498e-05,3
air,5H..01A,bulk,290.0,9.246512666666668e-06,1.5549711766586682e-05,3
air,5H..01A,bulk,291.0,1.5536823333333333e-06,2.3901778864959683e-06,3
air,5H..01A,bulk,292.0,8.691953333333333e-07,1.0942367098257732e-06,3
air,5H..01A,bulk,293.0,4.886446666666666e-07,4.897404488964877e-07,3
air,5H..01A,bulk,294.0,2.964923333333333e-07,1.9461604774615414e-07,3
air,5H..01A,bulk,295.0,1.8514673333333335e-06,2.8713011714998363e-06,3
air,5H..01A,bulk,296.0,3.3322996666666667e-06,5.404532831128915e-06,3
air,5H..01A,bulk,297.0,5.708565666666668e-06,9.565107113257245e-06,3
air,5H..01A,bulk,298.0,3.2982140399999997e-06,5.522786232499628e-06,3
air,5H..01A,bulk,299.0,1.7062606666666667e-06,2.6141238336077983e-06,3
air,5H..01A,bulk,300.0,1.1869244333333333e-06,1.354643238193534e-06,3
air,5H..01A,bulk,301.0,4.546116666666666e-07,2.6177159587956315e-07,3
air,5H..01A,bulk,302.0,1.992239666666667e-06,1.8802685577306061e-06,3
air,5H..01A,bulk,303.0,3.1618133333333332e-06,3.5063102424390996e-06,3
air,5H..01A,bulk,304.0,7.5991100000000005e-06,6.074919419984104e-06,3
air,5H..01A,bulk,305.0,9.029653333333334e-06,8.761060075797526e-06,3
air,5H..01A,bulk,306.0,1.1072086666666667e-05,7.90707007193773e-06,3
air,5H..01A,bulk,307.0,2.1069533333333332e-05,1.1402878861644254e-05,3
air,5H..01A,bulk,308.0,3.686653333333334e-05,1.695467773280676e-05,3
air,5H..01A,bulk,309.0,4.4192533333333334e-05,1.3784722549378111e-05,3
air,5H..01A,bulk,310.0,4.377363333333334e-05,2.070838261026999e-06,3
air,5H..01A,bulk,311.0,5.006563333333333e-05,9.99048512202152e-06,3
air,5H..01A,bulk,312.0,6.636056666666667e-05,1.836100794873019e-05,3
air,5H..01A,bulk,313.0,8.56468e-05,1.4022785011544603e-05,3
air,5H..01A,bulk,314.0,9.402863333333334e-05,1.5973669628589836e-05,3
air,5H..01A,bulk,315.0,7.719283333333333e-05,1.1042725684509842e-05,3
air,5H..01A,bulk,316.0,4.88307e-05,4.927985741659568e-06,3
air,5H..01A,bulk,317.0,3.2232833333333334e-05,6.3727441972303685e-06,3
air,5H..01A,bulk,318.0,2.4231833333333334e-05,2.0219748208702633e-05,3
air,5H..01A,bulk,319.0,1.5871479666666668e-05,1.3122107968205425e-05,3
air,5H..01A,bulk,320.0,4.873435933333333e-06,8.11139936757132e-06,3
air,5H..01A,bulk,321.0,2.2163733333333335e-06,2.6020683497236066e-06,3
air,5H..01A,bulk,322.0,9.760408e-07,1.3773169912754725e-06,3
air,5H..01A,bulk,323.0,8.343600000000001e-07,6.580981530896436e-07,3
air,5H..01A,bulk,324.0,1.3443293333333334e-07,1.0591279279583431e-07,3
air,5H..01A,bulk,325.0,3.0710133333333336e-07,1.6795159629290022e-07,3
air,5H..01A,bulk,326.0,1.5315536666666668e-07,8.375976705915159e-08,3
air,5H..01A,bulk,327.0,5.546866666666667e-07,8.640189501586949e-08,3
air,5H..01A,bulk,328.0,9.541626666666666e-07,2.5319732655842426e-07,3
air,5H..01A,bulk,329.0,3.3875666666666666e-06,1.8694567297836377e-06,3
air,5H..01A,bulk,330.0,2.3579333333333333e-06,2.088572058760083e-06,3
air,5H..01A,bulk,331.0,1.1494253333333332e-05,4.734165854354211e-06,3
air,5H..01A,bulk,332.0,2.995096666666667e-05,7.197900765037909e-06,3
air,5H..01A,bulk,333.0,8.946866666666667e-05,8.532787646093937e-06,3
air,5H..01A,bulk,334.0,0.00013868133333333333,4.72566104723279e-06,3
air,5H..01A,bulk,335.0,0.00016049966666666668,6.100063141749707e-06,3
air,5H..01A,bulk,336.0,0.00015788466666666668,8.593034465969127e-06,3
air,5H..01A,bulk,337.0,0.00013315933333333334,4.128665684374717e-06,3
air,5H..01A,bulk,338.0,9.212953333333333e-05,7.509782014368549e-06,3
air,5H..01A,bulk,339.0,4.891886666666666e-05,1.2401688171105306e-05,3
air,5H..01A,bulk,340.0,1.98849e-05,5.971236196132255e-06,3
air,5H..01A,bulk,341.0,5.867123e-06,7.90161794615742e-06,3
air,5H..01A,bulk,342.0,3.2422376666666663e-06,4.458557055828077e-06,3
air,5H..01A,bulk,343.0,4.2720396666666665e-07,4.93508523862459e-07,3
air,5H..01A,bulk,344.0,6.399253333333333e-07,4.377789808126167e-07,3
air,5H..01A,bulk,345.0,1.0353536666666666e-07,5.973165911560913e-08,3
air,5H..01A,bulk,346.0,3.0743913333333334e-07,3.752576636412018e-07,3
air,5H..01A,bulk,347.0,1.7790366666666666e-07,1.6253458498745224e-07,3
air,5H..01A,bulk,348.0,5.540816666666667e-07,7.962071289767089e-08,3
air,5H..01A,bulk,349.0,1.9853943333333335e-06,1.7601299907382788e-06,3
air,5H..01A,bulk,350.0,8.546066666666666e-06,2.664130729399992e-06,3
air,5H..01A,bulk,351.0,1.4160623333333334e-05,4.832264985763232e-06,3
air,5H..01A,bulk,352.0,2.00488e-05,8.209709593524e-06,3
air,5H..01A,bulk,353.0,3.915906666666666e-05,1.0528652879800591e-05,3
air,5H..01A,bulk,354.0,7.07593e-05,1.5556846112242673e-05,3
air,5H..01A,bulk,355.0,9.401503333333334e-05,1.1999316456504235e-05,3
air,5H..01A,bulk,356.0,9.947773333333334e-05,1.5142746162216885e-06,3
air,5H..01A,bulk,357.0,9.295216666666666e-05,7.7513630377717e-06,3
air,5H..01A,bulk,358.0,7.590093333333335e-05,4.7444142002288654e-06,3
air,5H..01A,bulk,359.0,4.6406566666666664e-05,1.0977310705875693e-06,3
air,5H..01A,bulk,360.0,1.513203e-05,6.6382257309238895e-06,3
air,5H..01A,bulk,361.0,3.2799399999999996e-06,1.188030183623295e-06,3
air,5H..01A,bulk,362.0,2.1714776666666666e-06,1.6659632699721603e-06,3
air,5H..01A,bulk,363.0,2.328725e-06,2.3922692228666484e-06,3
air,5H..01A,bulk,364.0,3.5973564e-06,5.882771220240838e-06,3
air,5H..01A,bulk,365.0,3.1218636666666664e-06,5.08232617737649e-06,3
air,5H..01A,bulk,366.0,2.2746794666666664e-06,2.6565709416322487e-06,3
air,5H..01A,bulk,367.0,2.921948333333333e-06,2.9049570160947873e-06,3
air,5H..01A,bulk,368.0,4.4583396666666664e-06,5.086110713115704e-06,3
air,5H..01A,bulk,369.0,6.008583e-06,7.544479025759632e-06,3
air,5H..01A,bulk,370.0,6.265202666666667e-06,9.011452276151794e-06,3
air,5H..01A,bulk,371.0,1.001278e-05,7.530381555618547e-06,3
air,5H..01A,bulk,372.0,1.1850433333333333e-05,9.245041057958225e-06,3
air,5H..01A,bulk,373.0,1.4624166666666668e-05,1.8412300381357383e-06,3
air,5H..01A,bulk,374.0,1.5760500000000003e-05,7.62734407182474e-06,3
air,5H..01A,bulk,375.0,1.6417133333333332e-05,2.471662461448434e-06,3
air,5H..01A,bulk,376.0,2.13498e-05,3.8452620677919995e-06,3
air,5H..01A,bulk,377.0,3.086746666666667e-05,3.2791059884263165e-06,3
air,5H..01A,bulk,378.0,3.8787533333333334e-05,2.9535894947221987e-06,3
air,5H..01A,bulk,379.0,4.1267200000000004e-05,4.994705567898874e-06,3
air,5H..01A,bulk,380.0,3.741556666666667e-05,7.321426155014699e-06,3
air,5H..01A,bulk,381.0,2.7834466666666662e-05,8.228510575634775e-06,3
air,5H..01A,bulk,382.0,1.3939643333333332e-05,5.859596763057449e-06,3
air,5H..01A,bulk,383.0,1.9392633333333334e-06,1.3210045013675516e-06,3
air,5H..01A,bulk,384.0,1.38552e-06,5.399162787877395e-07,3
air,5H..01A,bulk,385.0,4.8800733333333335e-06,2.3943975078155537e-06,3
air,5H..01A,bulk,386.0,6.4718033333333334e-06,3.870759471219225e-06,3
air,5H..01A,bulk,387.0,1.9300766666666667e-05,3.9136828337683844e-06,3
air,5H..01A,bulk,388.0,5.8172600000000006e-05,1.3800064347676051e-06,3
air,5H..01A,bulk,389.0,0.0001004405,3.6527163522507503e-06,3
air,5H..01A,bulk,390.0,0.00011623133333333333,3.1381436126049606e-06,3
air,5H..01A,bulk,391.0,0.00010797999999999999,1.7604933967498995e-06,3
air,5H..01A,bulk,392.0,8.487516666666668e-05,5.997686424225042e-06,3
air,5H..01A,bulk,393.0,5.438423333333333e-05,6.8016242268544435e-06,3
air,5H..01A,bulk,394.0,2.45279e-05,1.6091022062007122e-06,3
air,5H..01A,bulk,395.0,6.675666666666667e-06,1.1545424525037321e-06,3
air,5H..01A,bulk,396.0,5.307416666666667e-06,3.604444585263218e-06,3
air,5H..01A,bulk,397.0,7.667102e-06,6.923569429883115e-06,3
air,5H..01A,bulk,398.0,4.6050023333333336e-06,5.48530929188285e-06,3
air,5H..01A,bulk,399.0,1.5524586666666665e-06,2.2729479090798218e-06,3
air,5H..01A,bulk,400.0,1.954450333333333e-06,2.459633653650546e-06,3
air,5H..01A,bulk,401.0,3.137724666666666e-06,3.444942567832638e-06,3
air,5H..01A,bulk,402.0,3.6220766666666665e-06,7.936882701875675e-07,3
air,5H..01A,bulk,403.0,3.7146933333333338e-06,8.764904760653898e-07,3
air,5H..01A,bulk,404.0,4.16697e-06,2.0054089042387337e-06,3
air,5H..01A,bulk,405.0,5.922216666666666e-06,1.3751182180937513e-06,3
air,5H..01A,bulk,406.0,7.676973333333334e-06,2.5241836910441627e-06,3
air,5H..01A,bulk,407.0,6.644046666666667e-06,2.3990176632599714e-06,3
air,5H..01A,bulk,408.0,3.928809666666666e-06,3.329159220002902e-06,3
air,5H..01A,bulk,409.0,2.8059e-06,9.306860943948824e-07,3
air,5H..01A,bulk,410.0,4.360306e-06,4.705965901617648e-06,3
air,5H..01A,bulk,411.0,3.5563916666666666e-06,3.3238288874065603e-06,3
air,5H..01A,bulk,412.0,3.3152958666666665e-06,4.553798900066983e-06,3
air,5H..01A,bulk,413.0,2.9364449999999997e-06,2.6655323134835562e-06,3
air,5H..01A,bulk,414.0,2.3108156666666664e-06,3.900462106629654e-06,3
air,5H..01A,bulk,415.0,1.486231066666667e-06,2.3052842182867633e-06,3
air,5H..01A,bulk,416.0,1.8389726333333335e-06,1.678524020724697e-06,3
air,5H..01A,bulk,417.0,2.19229e-06,2.7625405450961258e-06,3
air,5H..01A,bulk,418.0,1.7042526666666666e-06,2.6402596305790332e-06,3
air,5H..01A,bulk,419.0,1.1059843333333334e-06,7.806839227717793e-07,3
air,5H..01A,bulk,420.0,8.069433333333334e-07,5.338710931248604e-07,3
air,5H..01A,bulk,421.0,5.276086666666666e-07,4.74487148438536e-08,3
air,5H..01A,bulk,422.0,3.9222133333333337e-07,3.1207524995797626e-07,3
air,5H..01A,bulk,423.0,1.0550277333333333e-06,1.726111614042908e-06,3
air,5H..01A,bulk,424.0,8.639257e-07,1.3109997214886317e-06,3
air,5H..01A,bulk,425.0,1.37619e-06,7.703181200646913e-07,3
air,5H..01A,bulk,426.0,7.888373333333333e-06,3.498289439630937e-06,3
air,5H..01A,bulk,427.0,1.87599e-05,7.35976618922096e-06,3
air,5H..01A,bulk,428.0,2.53011e-05,6.4530312326843735e-06,3
air,5H..01A,bulk,429.0,2.3538800000000002e-05,1.2212275750244092e-06,3
air,5H..01A,bulk,430.0,1.4104933333333335e-05,2.076856591903575e-06,3
air,5H..01A,bulk,431.0,3.0697e-06,2.114610964503873e-06,3
air,5H..01A,bulk,432.0,1.693795e-06,9.470706016316839e-07,3
air,5H..01A,bulk,433.0,1.07295e-06,3.9979893889178845e-07,3
air,5H..01A,bulk,434.0,7.549696666666668e-07,5.988694041778502e-07,3
air,5H..01A,bulk,435.0,1.1771593333333334e-07,4.0710682106952386e-08,3
air,5H..01A,bulk,436.0,7.01143e-08,5.0475486152884156e-08,3
air,5H..01A,bulk,437.0,6.25864e-08,1.57885956626928e-09,3
air,5H..01A,bulk,438.0,9.637813333333332e-08,4.076425881643542e-08,3
air,5H..01A,bulk,439.0,6.339556666666666e-08,4.379115445307803e-09,3
air,5H..01A,bulk,440.0,8.419666666666667e-08,5.469085417456317e-08,3
air,5H..01A,bulk,441.0,4.838196666666667e-08,2.6260170407164787e-08,3
air,5H..01A,bulk,442.0,9.765023333333333e-08,7.072688043921727e-08,3
air,5H..01A,bulk,443.0,1.5856816666666667e-07,1.551640988412698e-07,3
air,5H..01A,bulk,444.0,6.982235333333333e-07,1.047161691350793e-06,3
air,5H..01A,bulk,445.0,8.281554333333334e-07,1.3266250947468028e-06,3
air,5H..01A,bulk,446.0,4.337245666666667e-07,4.897233319661861e-07,3
air,5H..01A,bulk,447.0,3.293774666666667e-07,2.3434669738627285e-07,3
air,5H..01A,bulk,448.0,7.486439e-07,7.574555944086294e-07,3
air,5H..01A,bulk,449.0,8.011585e-07,7.632476762979695e-07,3
air,5H..01A,bulk,450.0,9.019376000000001e-07,1.1174446807643231e-06,3
air,5H..01A,bulk,451.0,7.526278333333333e-07,1.0517832672644985e-06,3
air,5H..01A,bulk,452.0,2.411515333333333e-07,2.1814714292755093e-07,3
air,5H..01A,bulk,453.0,1.4228653333333333e-07,9.14132844867382e-08,3
air,5H..01A,bulk,454.0,1.1047679999999999e-07,6.970573970821914e-08,3
air,5H..01A,bulk,455.0,8.321733333333333e-08,4.950114778288815e-08,3
air,5H..01A,bulk,456.0,5.006483333333334e-08,2.6667188374917465e-08,3
air,5H..01A,bulk,457.0,1.100916e-07,1.292612891430764e-07,3
air,5H..01A,bulk,458.0,7.667603333333334e-08,4.542272428887697e-08,3
air,5H..01A,bulk,459.0,8.243990000000001e-08,4.0763362500289405e-08,3
air,5H..01A,bulk,460.0,7.031997666666666e-07,1.118668144277043e-06,3
air,5H..01A,bulk,461.0,1.3418071666666668e-06,2.207959562936772e-06,3
air,5H..01A,bulk,462.0,2.1623463e-06,3.612714946634134e-06,3
air,5H..01A,bulk,463.0,1.6459930666666666e-06,1.7203676969218567e-06,3
air,5H..01A,bulk,464.0,1.2741357e-06,1.0713024425196043e-06,3
air,5H..01A,bulk,465.0,6.908171666666666e-07,5.544863451308637e-07,3
air,5H..01A,bulk,466.0,3.0597003333333335e-07,2.2666531111818443e-07,3
air,5H..01A,bulk,467.0,6.709998e-07,9.165083723677159e-07,3
air,5H..01A,bulk,468.0,6.827418333333333e-07,1.0349791742373773e-06,3
air,5H..01A,bulk,469.0,4.153999e-07,3.370964012908325e-07,3
air,5H..01A,bulk,470.0,4.044715666666667e-07,3.8706540174518743e-07,3
air,5H..01A,bulk,471.0,1.1892786333333334e-06,1.8342295652452293e-06,3
air,5H..01A,bulk,472.0,1.2655327e-06,2.0277564165170507e-06,3
air,5H..01A,bulk,473.0,5.354706e-07,7.636470894018257e-07,3
air,5H..01A,bulk,474.0,2.635485e-07,3.8177752735512073e-07,3
air,5H..01A,bulk,475.0,2.8404096666666666e-07,2.102034653039843e-07,3
air,5H..01A,bulk,476.0,3.0490973333333333e-07,3.75149286682533e-07,3
air,5H..01A,bulk,477.0,6.449019000000001e-07,1.013747020514492e-06,3
air,5H..01A,bulk,478.0,5.076539333333333e-07,8.16814603775969e-07,3
air,5H..01A,bulk,479.0,1.0862486666666669e-07,1.1053738198185866e-07,3
air,5H..01A,bulk,480.0,7.530853333333334e-08,4.4338754114243375e-08,3
air,5H..01A,bulk,481.0,3.73426e-08,1.6898772250373693e-08,3
air,5H..01A,bulk,482.0,6.780056666666666e-08,3.79473413899226e-08,3
air,5H..01A,bulk,483.0,4.751426666666667e-08,1.5340844316181994e-09,3
air,5H..01A,bulk,484.0,4.1302533333333335e-08,9.838439339820789e-09,3
air,5H..01A,bulk,485.0,4.6736366666666665e-08,3.0978079884546446e-10,3
air,5H..01A,bulk,486.0,4.767329999999999e-08,2.8889890342471026e-09,3
air,5H..01A,bulk,487.0,4.687483333333333e-08,4.6469392435595096e-10,3
air,5H..01A,bulk,488.0,4.8221299999999995e-08,3.1079782447758553e-09,3
air,5H..01A,bulk,489.0,4.60206e-08,2.019202488607817e-09,3
air,5H..01A,bulk,490.0,4.128763333333333e-08,1.0505312397227096e-08,3
air,5H..01A,bulk,491.0,5.381706666666667e-08,1.0877373445061698e-08,3
air,5H..01A,bulk,492.0,7.03952e-08,3.8985730212091706e-08,3
air,5H..01A,bulk,493.0,5.151376666666667e-08,5.7165512193396226e-09,3
air,5H..01A,bulk,494.0,1.2822346666666667e-07,1.380761165200678e-07,3
air,5H..01A,bulk,495.0,2.062149e-07,2.7218151995723373e-07,3
air,5H..01A,bulk,496.0,6.157127333333334e-07,9.806761824682057e-07,3
air,5H..01A,bulk,497.0,6.021691e-07,9.583187414611748e-07,3
air,5H..01A,bulk,498.0,1.8609799999999998e-07,2.376723196274442e-07,3
air,5H..01A,bulk,499.0,1.126343e-07,1.031896737899195e-07,3
air,5H..01A,bulk,500.0,7.467276666666666e-08,3.6465470487069455e-08,3
air,5H..5A,bulk,200.0,0.00037799599999999996,0.0007137782094706123,4
air,5H..5A,bulk,201.0,0.00061051745,0.0011718063195136433,4
air,5H..5A,bulk,202.0,0.000348747475,0.0006467298916459657,4
air,5H..5A,bulk,203.0,2.3304675e-05,6.84291173618122e-06,4
air,5H..5A,bulk,204.0,2.5730549999999997e-05,1.2400028694724863e-05,4
air,5H..5A,bulk,205.0,1.73095e-05,6.050377016902886e-06,4
air,5H..5A,bulk,206.0,2.9678025e-05,1.916313851319333e-05,4
air,5H..5A,bulk,207.0,2.074251e-05,1.8799970970165528e-05,4
air,5H..5A,bulk,208.0,9.430708000000001e-05,0.00017432110242024878,4
air,5H..5A,bulk,209.0,0.0001198653,0.00021286938159239028,4
air,5H..5A,bulk,210.0,5.8623675e-05,8.13075406978293e-05,4
air,5H..5A,bulk,211.0,2.5243020000000003e-05,3.6901439290958107e-05,4
air,5H..5A,bulk,212.0,4.49285775e-05,4.261586458684166e-05,4
air,5H..5A,bulk,213.0,6.1704445e-05,8.097058387170883e-05,4
air,5H..5A,bulk,214.0,0.0001528905175,0.0002148154773879384,4
air,5H..5A,bulk,215.0,0.00016205065,0.00025076955745586546,4
air,5H..5A,bulk,216.0,9.752680500000001e-05,0.00016652305743549182,4
air,5H..5A,bulk,217.0,5.6146845e-05,9.037489627895624e-05,4
air,5H..5A,bulk,218.0,4.334876e-05,4.5174848210109136e-05,4
air,5H..5A,bulk,219.0,2.497535e-05,2.1399021737219673e-05,4
air,5H..5A,bulk,220.0,3.70524575e-05,5.921110294223901e-05,4
air,5H..5A,bulk,221.0,5.77067725e-05,0.00010615670912001193,4
air,5H..5A,bulk,222.0,0.00011128263750000001,0.00021763907604333257,4
air,5H..5A,bulk,223.0,7.40454875e-05,0.00014157305286302576,4
air,5H..5A,bulk,224.0,7.3293025000000005e-06,9.63640124972103e-06,4
air,5H..5A,bulk,225.0,5.8436425e-06,4.397134404983735e-06,4
air,5H..5A,bulk,226.0,2.1504375e-06,5.406012171878639e-07,4
air,5H..5A,bulk,227.0,6.814465000000001e-06,6.843610992405008e-06,4
air,5H..5A,bulk,228.0,5.3691175e-06,2.516352523811333e-06,4
air,5H..5A,bulk,229.0,6.328705499999999e-05,6.300886182821244e-05,4
air,5H..5A,bulk,230.0,9.980552500000001e-05,0.00010327141913125094,4
air,5H..5A,bulk,231.0,0.00012923094249999998,0.00011557658607630364,4
air,5H..5A,bulk,232.0,0.00011670041749999999,0.00015421946189200602,4
air,5H..5A,bulk,233.0,4.5873795500000006e-05,6.184298398320553e-05,4
air,5H..5A,bulk,234.0,2.32801725e-05,3.213189808492217e-05,4
air,5H..5A,bulk,235.0,8.738955e-06,3.1502026371806625e-06,4
air,5H..5A,bulk,236.0,1.4400474999999999e-05,2.1861427998740154e-05,4
air,5H..5A,bulk,237.0,1.462113e-05,1.0098974921954538e-05,4
air,5H..5A,bulk,238.0,1.82828565e-05,1.856268019454004e-05,4
air,5H..5A,bulk,239.0,5.11078135e-05,6.348306377107925e-05,4
air,5H..5A,bulk,240.0,4.298239e-05,5.6773619770713354e-05,4
air,5H..5A,bulk,241.0,8.28796775e-06,1.239489658966841e-05,4
air,5H..5A,bulk,242.0,8.07878725e-06,8.724709135033495e-06,4
air,5H..5A,bulk,243.0,1.859319925e-05,3.091435967363175e-05,4
air,5H..5A,bulk,244.0,2.0928060250000003e-05,3.813882406607726e-05,4
air,5H..5A,bulk,245.0,1.590036025e-05,2.7622821602532455e-05,4
air,5H..5A,bulk,246.0,8.8081265e-06,1.2092911504857284e-05,4
air,5H..5A,bulk,247.0,3.7802850000000003e-06,5.525983871572193e-06,4
air,5H..5A,bulk,248.0,1.791015e-06,8.715145399628549e-07,4
air,5H..5A,bulk,249.0,3.6462484999999997e-06,6.116121301944803e-06,4
air,5H..5A,bulk,250.0,6.810564800000001e-06,1.0468070666529474e-05,4
air,5H..5A,bulk,251.0,1.16064635e-05,1.8715811206118984e-05,4
air,5H..5A,bulk,252.0,1.9701308249999998e-05,2.5188245493759825e-05,4
air,5H..5A,bulk,253.0,2.2675877e-05,3.7273766691084664e-05,4
air,5H..5A,bulk,254.0,1.1549531249999999e-05,1.7061535912515016e-05,4
air,5H..5A,bulk,255.0,6.536295e-06,9.225289689809205e-06,4
air,5H..5A,bulk,256.0,8.998527499999999e-06,1.4270184760161948e-05,4
air,5H..5A,bulk,257.0,1.3957405999999998e-05,1.8224193277268688e-05,4
air,5H..5A,bulk,258.0,6.192720749999999e-06,7.294321739709658e-06,4
air,5H..5A,bulk,259.0,3.511709e-06,3.29790776771031e-06,4
air,5H..5A,bulk,260.0,2.6685075e-06,1.4659211144390864e-06,4
air,5H..5A,bulk,261.0,9.7381e-07,3.5828202773792605e-07,4
air,5H..5A,bulk,262.0,3.679649e-06,3.8199055725803835e-06,4
air,5H..5A,bulk,263.0,6.24360325e-06,7.4496898086628815e-06,4
air,5H..5A,bulk,264.0,1.940552325e-05,2.1830865551842472e-05,4
air,5H..5A,bulk,265.0,2.1754474e-05,2.0598707517444163e-05,4
air,5H..5A,bulk,266.0,1.330100325e-05,2.0292115035409087e-05,4
air,5H..5A,bulk,267.0,9.693943999999999e-06,1.2879722792859481e-05,4
air,5H..5A,bulk,268.0,3.927051e-06,5.008856637966127e-06,4
air,5H..5A,bulk,269.0,3.474623e-06,5.025934445576397e-06,4
air,5H..5A,bulk,270.0,1.0608285e-06,8.00439329099339e-07,4
air,5H..5A,bulk,271.0,9.2923225e-07,6.646871325053991e-07,4
air,5H..5A,bulk,272.0,1.25797425e-06,1.6451541622422248e-06,4
air,5H..5A,bulk,273.0,1.9726005e-06,2.974016951123794e-06,4
air,5H..5A,bulk,274.0,2.710032e-06,4.657263135020252e-06,4
air,5H..5A,bulk,275.0,6.494849e-06,4.748661623732592e-06,4
air,5H..5A,bulk,276.0,1.4091457500000001e-05,1.2858443423832129e-05,4
air,5H..5A,bulk,277.0,2.28335775e-05,2.3138373027823106e-05,4
air,5H..5A,bulk,278.0,2.417059375e-05,2.995283356035045e-05,4
air,5H..5A,bulk,279.0,1.92594175e-05,2.603412523039248e-05,4
air,5H..5A,bulk,280.0,1.3819425e-05,1.8597173192469333e-05,4
air,5H..5A,bulk,281.0,1.4563649999999999e-05,1.4235801478317499e-05,4
air,5H..5A,bulk,282.0,1.318074175e-05,1.464484879095587e-05,4
air,5H..5A,bulk,283.0,7.794562000000001e-06,9.092052360574554e-06,4
air,5H..5A,bulk,284.0,5.085228025e-06,6.514010347510608e-06,4
air,5H..5A,bulk,285.0,1.5605198499999997e-06,1.7990661195938547e-06,4
air,5H..5A,bulk,286.0,4.6137235e-06,7.606901872008669e-06,4
air,5H..5A,bulk,287.0,7.345149249999999e-06,1.3043940813472933e-05,4
air,5H..5A,bulk,288.0,5.8220475e-06,1.014204477378671e-05,4
air,5H..5A,bulk,289.0,2.4199754999999998e-06,2.028824653668802e-06,4
air,5H..5A,bulk,290.0,2.069441e-06,1.4443783316629106e-06,4
air,5H..5A,bulk,291.0,1.8085415e-06,1.7665448294818335e-06,4
air,5H..5A,bulk,292.0,8.099675e-07,4.980913550601602e-07,4
air,5H..5A,bulk,293.0,2.791818e-06,2.926173417463383e-06,4
air,5H..5A,bulk,294.0,4.8842895000000004e-06,5.496993811058884e-06,4
air,5H..5A,bulk,295.0,1.0578381e-05,1.2085465716791829e-05,4
air,5H..5A,bulk,296.0,1.0952357250000002e-05,1.4764850324898103e-05,4
air,5H..5A,bulk,297.0,8.4697695e-06,1.547052546785966e-05,4
air,5H..5A,bulk,298.0,6.829547999999999e-06,9.09643636894229e-06,4
air,5H..5A,bulk,299.0,5.255004000000001e-06,6.742219900882695e-06,4
air,5H..5A,bulk,300.0,3.6593592500000003e-06,4.512051868828148e-06,4
air,5H..5A,bulk,301.0,9.218977499999999e-07,1.0213653626384553e-06,4
air,5H..5A,bulk,302.0,2.52718475e-06,2.8271893855341412e-06,4
air,5H..5A,bulk,303.0,4.6395175e-06,6.804650949448105e-06,4
air,5H..5A,bulk,304.0,1.068758e-05,8.446849689787705e-06,4
air,5H..5A,bulk,305.0,1.341614875e-05,9.740379947098552e-06,4
air,5H..5A,bulk,306.0,1.6616875e-05,5.944980274357519e-06,4
air,5H..5A,bulk,307.0,2.7123924999999998e-05,6.093783718607568e-06,4
air,5H..5A,bulk,308.0,4.96527e-05,5.926278783520061e-06,4
air,5H..5A,bulk,309.0,5.6952624999999996e-05,1.7167212475020515e-05,4
air,5H..5A,bulk,310.0,5.0179125000000004e-05,2.2871992691116793e-05,4
air,5H..5A,bulk,311.0,5.4144175e-05,1.1593693922236344e-05,4
air,5H..5A,bulk,312.0,7.484825e-05,4.846486863354387e-06,4
air,5H..5A,bulk,313.0,0.0001014349,1.5400906138492848e-05,4
air,5H..5A,bulk,314.0,0.00011252197500000001,3.44718174291575e-05,4
air,5H..5A,bulk,315.0,8.664750000000001e-05,3.6438753135546955e-05,4
air,5H..5A,bulk,316.0,4.99152425e-05,3.63552210186821e-05,4
air,5H..5A,bulk,317.0,4.252905e-05,1.893004157919364e-05,4
air,5H..5A,bulk,318.0,4.7983724999999994e-05,1.027538160082145e-05,4
air,5H..5A,bulk,319.0,3.6297175e-05,9.378854055578075e-06,4
air,5H..5A,bulk,320.0,1.627055725e-05,1.128090231023108e-05,4
air,5H..5A,bulk,321.0,5.7180397500000006e-06,4.408449842061673e-06,4
air,5H..5A,bulk,322.0,2.681084e-06,2.8975586942991626e-06,4
air,5H..5A,bulk,323.0,3.1375025e-06,2.7935716703934766e-06,4
air,5H..5A,bulk,324.0,5.1494802500000006e-06,5.924759859959467e-06,4
air,5H..5A,bulk,325.0,3.0008737500000002e-06,3.1942284673803338e-06,4
air,5H..5A,bulk,326.0,1.124790175e-06,7.115955344829832e-07,4
air,5H..5A,bulk,327.0,1.8437275e-06,1.8797839426314397e-06,4
air,5H..5A,bulk,328.0,3.999183e-06,4.330582309909681e-06,4
air,5H..5A,bulk,329.0,5.5339e-06,6.933757414086535e-06,4
air,5H..5A,bulk,330.0,3.4562759999999996e-06,4.1099277491115746e-06,4
air,5H..5A,bulk,331.0,8.5147155e-06,8.968881161928784e-06,4
air,5H..5A,bulk,332.0,3.5601475e-05,1.179213447808185e-05,4
air,5H..5A,bulk,333.0,9.260750000000001e-05,6.506664033640178e-06,4
air,5H..5A,bulk,334.0,0.00014492825,8.644627825996902e-06,4
air,5H..5A,bulk,335.0,0.00017349375,1.4394805530120927e-05,4
air,5H..5A,bulk,336.0,0.00017202275,6.858701353025945e-06,4
air,5H..5A,bulk,337.0,0.000144574,7.674371548645969e-06,4
air,5H..5A,bulk,338.0,0.000105296275,9.968432814097042e-06,4
