dataset,sample_id,param_set,trial,channel,wavelength_nm,irradiance_W_m2_nm
air,air__5H..01A.2__bulk,5H..01A,2,bulk,440.0,4.97751e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,441.0,6.29529e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,442.0,4.9432e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,443.0,7.62083e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,444.0,1.26413e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,445.0,6.28043e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,446.0,2.51624e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,447.0,4.37403e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,448.0,1.55996e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,449.0,1.58438e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,450.0,4.77226e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,451.0,2.36523e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,452.0,1.82843e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,453.0,1.30087e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,454.0,8.49999e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,455.0,5.27107e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,456.0,2.09222e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,457.0,2.577e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,458.0,1.28888e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,459.0,6.37975e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,460.0,1.99492e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,461.0,3.89129e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,462.0,6.33386e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,463.0,3.46984e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,464.0,1.7197e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,465.0,1.04542e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,466.0,3.83196e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,467.0,1.72354e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,468.0,1.8772e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,469.0,7.2291e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,470.0,3.58816e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,471.0,2.32261e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,472.0,1.07278e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,473.0,7.94828e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,474.0,3.18663e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,475.0,4.15029e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,476.0,5.23502e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,477.0,4.88723e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,478.0,4.60662e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,479.0,4.67945e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,480.0,4.71335e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,481.0,4.67953e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,482.0,4.65425e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,483.0,4.66502e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,484.0,4.69653e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,485.0,4.65436e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,486.0,4.54623e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,487.0,4.73514e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,488.0,5.1755e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,489.0,4.36914e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,490.0,2.91582e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,491.0,6.63771e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,492.0,1.15412e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,493.0,5.81145e-08
air,air__5H..01A.2__bulk,5H..01A,2,bulk,494.0,2.8766e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,495.0,5.20503e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,496.0,1.7481e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,497.0,1.70874e-06
air,air__5H..01A.2__bulk,5H..01A,2,bulk,498.0,4.60536e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,499.0,2.3174e-07
air,air__5H..01A.2__bulk,5H..01A,2,bulk,500.0,1.16616e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,200.0,4.19458e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,201.0,2.72415e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,202.0,2.08183e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,203.0,1.99235e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,204.0,1.81497e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,205.0,1.599e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,206.0,1.44184e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,207.0,1.32565e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,208.0,1.22129e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,209.0,1.12955e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,210.0,1.05194e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,211.0,9.37128e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,212.0,8.44743e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,213.0,7.67325e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,214.0,7.02998e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,215.0,6.53831e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,216.0,5.68123e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,217.0,4.86978e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,218.0,4.32499e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,219.0,4.36487e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,220.0,3.97782e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,221.0,2.10549e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,222.0,2.25974e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,223.0,6.74416e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,224.0,3.95003e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,225.0,2.20664e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,226.0,7.22882e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,227.0,6.60232e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,228.0,0.000103674
air,air__5H..01A.3__bulk,5H..01A,3,bulk,229.0,5.49804e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,230.0,2.65678e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,231.0,1.4447e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,232.0,3.43725e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,233.0,3.90183e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,234.0,1.08618e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,235.0,1.0599e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,236.0,1.54731e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,237.0,1.37944e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,238.0,1.14201e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,239.0,1.07068e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,240.0,1.04831e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,241.0,9.40051e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,242.0,7.65735e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,243.0,6.98166e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,244.0,9.09745e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,245.0,7.8891e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,246.0,5.05425e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,247.0,2.53329e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,248.0,3.30316e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,249.0,9.55982e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,250.0,1.23991e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,251.0,1.57202e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,252.0,5.14007e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,253.0,7.85001e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,254.0,3.94447e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,255.0,1.97579e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,256.0,1.47323e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,257.0,9.60063e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,258.0,2.02242e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,259.0,1.81792e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,260.0,6.24528e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,261.0,3.07846e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,262.0,2.06282e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,263.0,1.07513e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,264.0,7.36126e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,265.0,3.38357e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,266.0,4.25429e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,267.0,4.55902e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,268.0,4.12868e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,269.0,5.03314e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,270.0,4.4086e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,271.0,3.5266e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,272.0,2.72927e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,273.0,2.08791e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,274.0,3.23408e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,275.0,1.96594e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,276.0,1.64832e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,277.0,3.36861e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,278.0,4.91698e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,279.0,1.37719e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,280.0,6.57316e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,281.0,2.88787e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,282.0,4.99141e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,283.0,2.16933e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,284.0,2.37908e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,285.0,8.25515e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,286.0,4.12388e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,287.0,8.65694e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,288.0,1.31819e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,289.0,3.35254e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,290.0,2.72016e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,291.0,4.31342e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,292.0,2.13221e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,293.0,1.05413e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,294.0,5.2121e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,295.0,5.16696e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,296.0,9.57285e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,297.0,1.67534e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,298.0,9.67432e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,299.0,4.72462e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,300.0,2.69102e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,301.0,7.42185e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,302.0,4.12116e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,303.0,7.06235e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,304.0,8.5484e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,305.0,6.38564e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,306.0,3.56576e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,307.0,1.03352e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,308.0,2.64129e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,309.0,3.87746e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,310.0,4.25122e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,311.0,4.13201e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,312.0,4.82163e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,313.0,7.82192e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,314.0,0.000105945
air,air__5H..01A.3__bulk,5H..01A,3,bulk,315.0,8.96259e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,316.0,5.048e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,317.0,3.26688e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,318.0,3.07813e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,319.0,2.46209e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,320.0,1.42383e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,321.0,5.18417e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,322.0,2.55841e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,323.0,1.37782e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,324.0,2.27132e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,325.0,4.58678e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,326.0,2.28749e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,327.0,4.98452e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,328.0,7.66775e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,329.0,2.16494e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,330.0,1.07971e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,331.0,1.20152e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,332.0,2.2621e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,333.0,7.97488e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,334.0,0.000133225
air,air__5H..01A.3__bulk,5H..01A,3,bulk,335.0,0.000163629
air,air__5H..01A.3__bulk,5H..01A,3,bulk,336.0,0.000165454
air,air__5H..01A.3__bulk,5H..01A,3,bulk,337.0,0.000137909
air,air__5H..01A.3__bulk,5H..01A,3,bulk,338.0,8.81961e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,339.0,3.94382e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,340.0,1.81644e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,341.0,1.49783e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,342.0,8.38523e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,343.0,2.63743e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,344.0,2.18408e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,345.0,1.72218e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,346.0,7.31831e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,347.0,3.65576e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,348.0,5.90538e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,349.0,8.15083e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,350.0,5.6325e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,351.0,9.16097e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,352.0,1.51563e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,353.0,4.19725e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,354.0,8.49309e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,355.0,0.000106536
air,air__5H..01A.3__bulk,5H..01A,3,bulk,356.0,9.77292e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,357.0,8.40054e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,358.0,7.11953e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,359.0,4.76556e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,360.0,1.89484e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,361.0,1.94306e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,362.0,3.4417e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,363.0,4.90012e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,364.0,1.03881e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,365.0,8.9904e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,366.0,5.23463e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,367.0,5.90549e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,368.0,1.00501e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,369.0,1.46745e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,370.0,1.66451e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,371.0,1.47352e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,372.0,1.27737e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,373.0,1.33883e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,374.0,1.52178e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,375.0,1.79595e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,376.0,2.36905e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,377.0,3.20538e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,378.0,3.88585e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,379.0,4.07113e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,380.0,3.54658e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,381.0,2.43978e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,382.0,1.11605e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,383.0,1.357e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,384.0,7.6208e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,385.0,5.91805e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,386.0,1.03296e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,387.0,2.38048e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,388.0,5.8653e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,389.0,9.64395e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,390.0,0.00011265
air,air__5H..01A.3__bulk,5H..01A,3,bulk,391.0,0.000107667
air,air__5H..01A.3__bulk,5H..01A,3,bulk,392.0,8.70994e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,393.0,5.68804e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,394.0,2.50208e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,395.0,5.92069e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,396.0,5.56695e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,397.0,7.5643e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,398.0,2.5027e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,399.0,3.18091e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,400.0,4.79417e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,401.0,7.04412e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,402.0,4.51324e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,403.0,3.55005e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,404.0,5.36125e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,405.0,5.75873e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,406.0,4.77408e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,407.0,5.58314e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,408.0,6.38886e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,409.0,3.07844e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,410.0,3.442e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,411.0,3.80679e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,412.0,8.51677e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,413.0,5.39863e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,414.0,5.58511e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,415.0,2.21907e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,416.0,3.38165e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,417.0,5.32488e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,418.0,4.75286e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,419.0,1.95203e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,420.0,9.80939e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,421.0,5.69729e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,422.0,1.56297e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,423.0,1.07438e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,424.0,1.34882e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,425.0,1.22298e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,426.0,4.62673e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,427.0,1.05633e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,428.0,1.79536e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,429.0,2.21443e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,430.0,1.65009e-05
air,air__5H..01A.3__bulk,5H..01A,3,bulk,431.0,5.51138e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,432.0,2.75397e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,433.0,1.5174e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,434.0,2.82384e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,435.0,8.33628e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,436.0,1.38995e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,437.0,6.39983e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,438.0,5.5698e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,439.0,6.83014e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,440.0,1.4726e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,441.0,1.80669e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,442.0,1.78843e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,443.0,3.37547e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,444.0,1.9068e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,445.0,2.36001e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,446.0,9.88411e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,447.0,4.90228e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,448.0,6.25941e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,449.0,7.59505e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,450.0,2.16947e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,451.0,1.96277e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,452.0,4.82528e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,453.0,2.39187e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,454.0,1.89337e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,455.0,1.40332e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,456.0,7.32483e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,457.0,1.71223e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,458.0,4.62507e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,459.0,1.29191e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,460.0,6.08817e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,461.0,8.07914e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,462.0,1.00346e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,463.0,1.41587e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,464.0,2.05075e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,465.0,9.75195e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,466.0,4.83931e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,467.0,2.4016e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,468.0,1.1919e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,469.0,4.68314e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,470.0,8.1234e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,471.0,3.30409e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,472.0,3.60694e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,473.0,1.41708e-06
air,air__5H..01A.3__bulk,5H..01A,3,bulk,474.0,7.04192e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,475.0,4.13493e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,476.0,1.26399e-07
air,air__5H..01A.3__bulk,5H..01A,3,bulk,477.0,7.04234e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,478.0,2.61356e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,479.0,4.28381e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,480.0,5.23751e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,481.0,4.73998e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,482.0,4.52472e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,483.0,4.66071e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,484.0,4.70002e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,485.0,4.65718e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,486.0,4.66155e-08
air,air__5H..01A.3__bulk,5H..01A,3,bulk,487.0,4.68501e-08
