sample_id,dataset,param_set,trial,channel,normalize,total_irradiance,centroid_nm,peak_wavelength_nm,peak_irradiance,UVC_integral,UVC_frac,UVB_integral,UVB_frac,UVA_integral,UVA_frac,uva_uvb_ratio,uvb_uvc_ratio,uva_uvc_ratio
air__100H.cont.trial__bulk,air,100H.cont.trial,,bulk,none,0.00141567559359,321.63361245693676,335.0,9.53464e-05,0.00030012228099999996,0.21199933258644543,0.000159899224,0.11294905748464087,0.00094986286989,0.6709608290139767,5.940384487982255,0.5327802503273658,3.164919534547987
air__1H.1A-CONT__bulk,air,1H.1A-CONT,,bulk,none,0.0020611719804,323.14218387576915,336.0,0.000107985,0.000468981623,0.22753153422403277,0.00023520110299999995,0.114110372757132,0.0012990046442,0.6302262288408896,5.522953028838476,0.5015145401550201,2.769841248555703
air__1H.9A__bulk,air,1H.9A,,bulk,none,0.00988071301089,283.4037551987284,201.0,0.002106126,0.004314963044999998,0.4367056345270097,0.0008394804539999998,0.08496152586101517,0.004592208789,0.4647649196913938,5.470298643784744,0.19455101822314683,1.064252171133021
