Name,5H..5A.2
434,4.60482E-06
435,7.24002E-06
436,3.57177E-06
437,6.65231E-08
438,3.45154E-06
439,8.53339E-06
440,9.23856E-06
441,6.38606E-06
442,2.33831E-06
443,1.16162E-06
444,6.66246E-07
445,1.77176E-07
446,1.63251E-07
447,2.56493E-08
448,3.75441E-08
449,6.83574E-08
450,6.17309E-08
451,6.19553E-08
452,6.5131E-08
453,3.21874E-08
454,3.22651E-08
455,1.63929E-07
456,1.26027E-07
457,6.23683E-08
458,1.10279E-06
459,2.12233E-06
460,3.76378E-06
461,2.23973E-06
462,1.10987E-06
463,6.04586E-07
464,1.08173E-07
465,2.26645E-07
466,1.1247E-07
467,2.30764E-07
468,3.47305E-07
469,1.59738E-06
470,1.88796E-06
471,7.75431E-07
472,3.85306E-07
473,8.49732E-07
474,1.30846E-06
475,3.58813E-06
476,3.07989E-06
477,6.07119E-07
478,3.01928E-07
479,2.38614E-07
480,1.75973E-07
481,6.04708E-08
482,2.89206E-08
483,4.78962E-08
484,5.12445E-08
485,5.45869E-08
486,3.08028E-07
487,1.54439E-07
488,4.65349E-07
489,7.77985E-07
490,5.71692E-06
491,7.27953E-06
492,2.91152E-06
493,1.46607E-06
494,8.85733E-07
495,2.97065E-07
496,1.89414E-07
497,1.04725E-07
498,1.89611E-08
499,7.07289E-08
500,5.69763E-08
